user_id,datei,dev,years,item_id
76561198063624801,2016-01-22,"Big Huge Games,38 Studios",,48800.0
aeryal,2016-04-12,Pendulo Studios,,22600.0
vault_brothers,2016-08-21,Pixelante Game Studios,,46770.0
After2night,2015-06-05,Reality Pump,,65700.0
76561198029090446,2015-09-02,BUGBEAR,,42960.0
76561197968819541,2014-01-12,Longbow Games,,27930.0
76561198070263209,2013-12-13,Cyanide,,25761.0
76561198015968275,2015-03-21,David Williamson,,28010.0
defender_10,2015-02-28,TAO,,28012.0
76561198006540520,2014-10-07,BitSits Games,,24640.0
Agiegamma,2015-07-18,Serious Brothers,,28011.0
76561198082614708,2014-10-28,TikGames,,4850.0
76561198066465411,2013-12-20,Love Conquers All Games,,57640.0
Agronoth,2015-09-27,Signal Studios,,62100.0
UnholyFallenAngel,2015-03-28,Coreplay GmbH,,50145.0
Ricardio556,2016-07-29,Black Market Games,,34841.0
madgamerzzz,2016-07-05,Slant Six Games,,70300.0
76561198068565589,2014-04-25,Sigma Team Inc.,,48137.0
SlutOnTheSpit,2014-11-01,Rockstar Studios,,57300.0
76561197974897475,2015-12-29,"Standing Stone Games, LLC",,70400.0
WestyGaming,2015-10-18,BlinkWorks Media,,46600.0
76561198031278382,2014-08-15,TT Games,,34314.0
NaruseAiria,2016-05-30,Airtight Games,,34310.0
airro,2015-10-07,Nexon,,70100.0
76561198265081359,2016-01-01,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",,70110.0
RemixEbola,2015-01-09,Zeboyd Games,,38600.0
76561198046844795,2014-02-01,Daedalic Entertainment,,57620.0
76561198067713802,2016-05-12,"Ubisoft Paris,Red Storm Entertainment",,34284.0
76561198187212131,2015-03-02,Hi-Rez Studios,,63910.0
76561198044678148,2014-10-16,Larian Studios,,24082.0
rjh91,2015-08-27,Sakari Indie &amp; GriN,,8930.0
Alex680,2014-10-02,"Capcom U.S.A., Inc.",,49310.0
alansiulun,2016-01-14,Limbic Entertainment GmhH,,41060.0
whitewolfang1,2016-05-23,"Capcom U.S.A., Inc",,70900.0
Albolah,2014-09-03,Overhaul Games,,9940.0
76561198003056556,2014-03-21,Sidhe,,22650.0
76561198063941075,2014-01-27,KING Art,,901553.0
76561198088886304,2015-02-03,Misfits Attic,,50620.0
maxpaynepillkiller,2015-06-01,Tennen-sozai,,2840.0
AlexNoClutch,2014-08-08,"Remedy Entertainment Ltd.,Mountain Sheep Inc.,Cornfox &amp; Brothers Ltd.",,42920.0
Alexwai04,2014-04-17,United Front Games,,29700.0
76561198056092813,2014-03-12,Fishlabs Entertainment GmbH,,2850.0
76561198095481910,2014-01-23,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)",,61510.0
76561198060059014,2013-01-21,Soldak Entertainment,,70200.0
76561198089024454,2012-09-27,Big Robot Ltd,,70210.0
76561198034129825,2012-07-19,Digital Train Model,,61520.0
76561197994664479,2016-02-18,"Monolith Productions, Inc.",,61500.0
76561198164545985,2016-02-13,Eyebrow Interactive,,47790.0
tninjat,2015-07-04,Freebird Games,,46450.0
76561198068935240,2015-07-03,"Rocksteady Studios,Feral Interactive (Mac)",,45750.0
76561198091368975,2016-06-17,Aleksey Abramenko,,57800.0
76561198036955150,2013-12-30,Capybara Games,,22380.0
76561198018840908,2014-03-26,Blit Software,,67000.0
AlkalineDeath,2013-12-22,Ronimo Games,,80300.0
76561198075935236,2014-10-29,Limbic Entertainment GmbH,,50000.0
Vigilante8,2014-09-29,Edelweiss,,16868.0
Jupeter117,2014-08-16,Pilgway,,18040.0
gsgg,2015-07-24,Data Realms,,71115.0
76561198075258452,2015-04-07,"Gearbox Software,Aspyr (Mac &amp; Linux)",,34317.0
Jesusunholy,2014-08-04,Ubisoft - San Francisco,,71114.0
mintifreshbadger,2015-03-27,Ratloop Asia,,71112.0
HenryCT,2015-02-07,2x2 Games,,71113.0
AlpacaRevolution,2014-10-31,Lukewarm Media,,71111.0
76561197996305896,2014-02-03,Black Forest Games,,71110.0
AlphaBryn444,2014-05-09,Zeal Game Studio,,34319.0
76561198071952798,2014-08-19,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",,34318.0
76561198009001563,2014-06-09,Dennaton Games,,34316.0
76561198016753953,2015-01-23,Gravity Interactive,,34315.0
smegmyfoodle,2014-05-07,Running With Scissors,,6120.0
76561198141882120,2014-11-18,Codemasters Birmingham,,35460.0
altas2011,2015-12-20,Camel101 LLC,,32500.0
silentbroadcaster,2015-07-02,Ankama,,62000.0
76561198057869849,2013-01-24,Neko Entertainment,,33570.0
76561198058836921,2014-01-10,Acquire,,63700.0
lol_ursuchanoob,2016-03-04,I-deal Games,,46362.0
rhysf,2016-08-03,Io-Interactive A/S,,49320.0
76561198098156489,2014-01-01,IonFx,,72400.0
AMLN,2011-12-30,Curve Studios,,42964.0
76561198040021446,2012-06-17,Core Design,,43011.0
ShadowBall4011,2012-01-28,SimBin Studios AB,,33980.0
76561198035890730,2011-12-27,Wormwood Studios,,65710.0
AMV72,2011-12-20,NEXON Korea Corp.,,33990.0
76561198069170979,2010-12-28,Spry Fox LLC,,33950.0
76561198085956238,2014-03-20,Gaming Minds,,65400.0
76561198132540690,2016-02-21,Mind Over Matter Studios,,42700.0
711armageddoncarmageddon,2014-10-06,Ascaron,,38923.0
76561198058301224,2014-05-30,Subatomic Studios LLC,,72500.0
76561198055326484,2015-11-08,Studio X Labs,,15740.0
76561198034868596,2015-05-24,"Ironclad Games,Stardock Entertainment",,38924.0
AncientBlade,2014-07-01,Born Ready Games Ltd.,,15750.0
Andraison,2014-09-27,NAMCO,,45500.0
76561198048401235,2015-05-28,Ninja Theory,,31290.0
76561198055790408,2015-06-18,"Hidden Path Entertainment, Inc.",,12100.0
76561198050465176,2014-02-28,Cadenza Interactive,,12120.0
76561198026258913,2016-06-28,Internal Games,,35135.0
76561198069560699,2016-07-06,Futuremark,,35137.0
76561198099625419,2015-05-09,Focus Home Interactive,,35138.0
someone6245,2015-04-21,Megadev,,35136.0
76561198084032274,2016-05-18,Jet Set Games,,12110.0
76561198030772859,2016-08-29,PV Games,,33390.0
Angrovar,2015-07-30,Degica,,92300.0
AngryAinsley,2016-01-02,Geoff Keighley,,80000.0
76561198069005048,2015-06-30,"Radial Games Corp,Dejobaan Games, LLC",,47780.0
-AnimeIsMyThing-,2015-01-12,Colin Northway with art by Thomas Shahan,,51060.0
uradumbtit,2016-07-12,Enigma SP,,65080.0
76561198037038784,2014-06-02,Cyanide Montreal,,71168.0
IKillNoobsFirst,2014-05-28,24 Caret Games,,63200.0
76561198037888300,2016-03-10,KrossRails,,60340.0
operationblueberry,2015-06-27,"Redlynx Ltd,Ubisoft  Shanghaï",,71116.0
1234865654,2016-07-04,Ankama Play,,71161.0
76561198040925596,2015-06-25,Carbon Games,,71119.0
antacy,2016-09-07,Zeptolab UK Limited,,71118.0
76561197992148038,2016-02-29,"Sean Han Tani,Joni Kittaka",,71117.0
76561198084123358,2015-03-14,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",,71166.0
76561198034942509,2015-07-26,Shiro Games,,71165.0
76561198032377745,2014-10-10,"Eric Chahi,DotEmu",,71163.0
capitaomurilao,2015-08-17,Geniaware Srl,,71164.0
Apachehavoc,2015-04-03,Artifice Studio,,71162.0
ApexNZ,2012-08-23,Digital Traction,,71160.0
76561198039441595,2016-01-27,Zeroscale,,71120.0
76561198036687918,2016-03-11,Minority Media Inc.,,47890.0
Apollopepsi,2014-09-15,Bossa Studios,,48802.0
benjamin27,2014-11-05,Square Enix,,47896.0
AppoGetsSuperAdmin,2015-01-01,Old School Games,,47892.0
ARRIVE,2015-02-15,Snowbird Games,,47894.0
76561198071475367,2014-05-21,Southend,,47893.0
r3ap3r78,2014-02-10,Spiders,,47895.0
Aquilares,2014-03-23,Zero Sum Games,,42000.0
76561198049916759,2016-09-10,Adam Foster,,47570.0
76561198065064829,2014-07-04,Crocodile Entertainment,,47897.0
XABLAUziitu,2013-01-18,Treexy,,57700.0
76561198012909706,2014-07-29,MeshTools,,63660.0
aarcanicuss,2014-11-08,Abbey Games,,90504.0
dragonchief,2015-06-08,Digital Leisure Inc.,,7520.0
76561198040530605,2015-06-07,Point Five Projects,,99200.0
76561198060989765,2016-04-28,Enterbrain,,9930.0
76561197974500703,2015-05-25,DONTNOD Entertainment,,24449.0
76561198047185525,2016-02-11,Candygun Games,,41814.0
mestuajix2,2016-02-23,March Entertainment,,42925.0
76561198067188826,2014-03-22,Actalogic,,57650.0
ArcticTek,2014-09-22,Mousechief,,40407.0
76561197974465310,2015-04-09,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",,33770.0
sweep6060,2014-05-25,G-TraX,,47800.0
76561198090279813,2016-05-24,Behold Studios,,18408.0
bilyitu,2015-10-20,Iron Galaxy Studios,,63710.0
76561198021244661,2015-12-19,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",,55100.0
76561198088538797,2015-07-10,"NetherRealm Studios,High Voltage Software",,80200.0
76561198089844789,2015-09-18,"Gravity, Inc.",,92400.0
76561198072861800,2015-11-01,Ian Campbell,,56436.0
deployablearchnagel,2014-02-13,Dragonfly,,56435.0
rotflmaoman,2013-12-10,Nadeo,,56433.0
76561198088670023,2016-03-22,General Arcade,,56432.0
76561198081028176,2014-07-03,"Codemasters Racing,Feral Interactive (Mac)",,56431.0
76561198093106303,2016-05-28,Ludosity,,39120.0
ArmouredForBattle,2015-02-21,Harebrained Schemes,,56437.0
armouredmarshmallow,2014-03-07,Games Distillery s.r.o.,,94000.0
darrenfordfalcon,2013-11-27,Zen Studios,,56434.0
76561198020928326,2016-02-17,Crafty Studios,,92700.0
76561198045570160,2014-05-15,17-BIT,,73012.0
arockstar28,2014-04-02,MercurySteam - Climax Studios,,48803.0
Array71,2014-09-05,Star Gem Inc.,,56536.0
alexms69,2014-03-06,Interceptor Entertainment,,44620.0
76561198039874575,2016-02-08,Pwnee Studios,,91200.0
arronlim13,2014-07-05,Eagle Dynamics SA,,46790.0
76561198042389215,2013-08-17,Cockroach Inc.,,73170.0
76561198006534186,2013-08-14,Threaks,,57655.0
artej96,2013-06-08,WayForward,,70000.0
ARTHERDUNGER10,2016-04-02,Full Control Studios,,57730.0
Mackus1011,2016-08-12,Michael Todd Games,,620.0
76561198041877981,2015-10-08,Spark Unlimited,,42918.0
ARZARNAR,2014-08-12,"Double Eleven,Q-Games Ltd.",,91600.0
76561198089950447,2011-09-28,Deep Silver Volition,,73020.0
sontersaurus,2016-01-21,Witch Beam,,56482.0
darkmassieh,2016-01-04,Might and Delight,,56438.0
Boomblasty,2014-07-28,Geeta Games,,56481.0
asianturtlefrenzy,2014-09-13,Chainsawesome Games,,98200.0
Edmund28,2016-01-07,Dumb and Fat Games,,56480.0
blowjobsfurdayzandgayz,2012-07-22,FullPowerSideAttack.com,,72905.0
76561198082992295,2012-10-13,U.S. Army,,22450.0
LaLocaDeLosDulces,2015-04-02,Greenheart Games,,42140.0
76561198096064761,2016-05-25,Zombie Studios,,47898.0
76561198064352761,2016-09-16,Priority Interrupt,,73181.0
assassin_warman,2016-06-23,Red Barrels,,73031.0
76561198019431054,2014-09-26,Santa Ragione,,9992.0
Astrelt,2015-12-14,"SEGA Studios Australia,Feral Interactive (Mac)",,46490.0
bakhtiar93tiarstudio,2015-07-29,777 Studios,,46480.0
bobjimmy007,2015-11-03,Runewaker,,42718.0
76561198091740831,2016-06-15,Milestone S.r.l.,,39160.0
76561198095380303,2015-06-21,ARTDINK,,57900.0
AtomicWoodchuck,2012-12-09,Impromptu Games,,102700.0
76561198050251204,2012-09-14,Phoenix Online Studios,,9880.0
76561198052003136,2014-07-17,"Mediatonic,The Irregular Corporation",,99900.0
omgihaveawebpage,2015-06-11,Belsimtek,,22520.0
Swish0009,2014-04-09,United Independent Entertainment GmbH,,73014.0
76561198030943851,2014-06-25,North of Earth,,7530.0
Aurora99,2016-04-26,FreakZone Games,,95700.0
76561198053071988,2016-05-04,Zootfly,,49470.0
minionking,2013-10-20,Sixense,,91810.0
76561198083375450,2014-08-06,Saibot Studios,,49604.0
scroopy22,2014-02-07,Tate Multimedia,,98210.0
76561198078730600,2014-01-06,"Mine Loader Software Co., Ltd.",,97000.0
76561198076984454,2012-12-04,Pieces Interactive,,46760.0
76561198091054851,2012-07-17,5th Cell Media,,46830.0
iDestrix,2015-01-21,CI Games,,73035.0
auzmoz,2015-10-25,Kot in Action Creative Artel,,46840.0
auzzie_96,2015-11-28,MagicalTimeBean,,21100.0
76561198009353440,2015-05-08,Influenzo,,73037.0
76561198082020576,2015-04-26,Galactic Cafe,,73036.0
fatrangacuntnolifevirgin,2015-10-06,Studio Bean,,24635.0
helvisavillon,2014-08-26,Forever Entertainment S. A.,,901679.0
76561198080015704,2014-05-23,Topware Interactive,,25810.0
76561198040602004,2015-09-24,Nocturnal works,,99100.0
76561198082959786,2016-09-03,ClockStone,,44660.0
76561198064150679,2013-12-17,Lucky Frame,,90209.0
76561198110293299,2016-01-03,Carlsen Games,,25809.0
cam5699,2014-01-30,Mad Orange,,42903.0
de_triggered,2016-01-26,InterWave Studios,,22631.0
76561198071748311,2014-04-26,Cyberdreams,,22634.0
76561198045888087,2012-02-27,sparsevector,,22633.0
azzydazzy,2014-11-29,"SNK Games,Elemental Games,Katauri Interactive",,57656.0
76561198048900256,2014-11-28,Nifflas' Games,,22632.0
76561198000392178,2016-05-31,"Eidos Montreal,Feral Interactive (Mac)",,94590.0
Azrafael,2013-02-28,"Monochrome, Inc",,35425.0
-Azsael-,2013-07-07,Scientifically Proven,,73192.0
76561198076301023,2013-10-24,BetaDwarf,,105700.0
arewefaded,2016-02-10,Blue Isle Studios,,72750.0
wolfhunter,2014-09-23,Exato Games Studio,,56538.0
76561198065247809,2014-05-01,Wales Interactive,,63950.0
76561198046512409,2014-04-10,"Darkworks,Spiral House",,61100.0
76561198086081043,2016-01-31,"Eden Games,Hydravision Entertainment",,65228.0
hoarbiscuit,2014-01-14,Modern Dream,,55205.0
bohgeraltofrivia,2015-09-30,Rising Star Games,,102200.0
TeH-B-Rad,2015-06-14,"Firaxis Games,Aspyr (Mac and Linux)",,64013.0
BAW_Killer,2013-09-25,Undead Labs,,15522.0
moriceplease,2012-10-01,"Jackbox Games, Inc.",,63802.0
gamerdude7892,2013-09-23,Infinity Ward,,92302.0
76561197970168558,2013-08-31,Firaxis,,73183.0
Arsenal_,2013-08-20,Transhuman Design,,42210.0
timothyshen,2013-03-25,"SkyBox Labs,Forgotten Empires",,65790.0
76561198227794828,2016-03-26,QCF Design,,92803.0
2ez4medick,2016-01-25,"Hopoo Games, LLC",,57690.0
76561198118595651,2015-12-18,Hanako Games,,42220.0
BBBirb,2016-08-07,The Indie Stone,,42230.0
AgentXiri,2014-12-12,Filament Games,,111000.0
76561198018950738,2015-04-18,Arkedo,,73193.0
76561197998761331,2015-05-05,Origo Games,,38740.0
hamfritta,2016-01-19,Exor Studios,,99612.0
76561198064579722,2016-01-24,"WB Games Montreal,Splash Damage",,99614.0
76561198096750939,2016-04-29,FarSight Studios,,91604.0
potatoskins,2015-05-16,TORaIKI,,70120.0
crispymemesmantheyremyfavourite,2013-06-09,2Play,,107200.0
76561198044593618,2016-09-11,Space Bullet Dynamics Corporation,,97108.0
76561198074409406,2014-09-28,Chronic Logic,,97106.0
76561198051433041,2014-06-22,Flyleap Studios Pty. Ltd.,,97107.0
76561198156282807,2015-08-26,Triple.B.Titles,,56487.0
76561198049617612,2013-12-11,8888888 LABS,,72760.0
H-Alo,2015-05-20,PolyPusher Studios,,99910.0
76561198042365104,2014-01-28,2K Marin,,18070.0
76561198075444114,2014-12-20,Axis Game Factory LLC,,55150.0
420Blz,2015-03-23,Xtal Sword,,63940.0
76561198076548816,2015-10-29,Space Budgie,,98400.0
76561198026741163,2015-09-20,Victory Works,,73194.0
76561198075039895,2015-04-28,Renegade Kid,,46520.0
chillrend,2014-01-29,DotEmu,,22230.0
76561198218877443,2016-05-27,TML Studios,,35450.0
76561198070149038,2015-01-19,Storybird,,33420.0
76561197994407780,2014-06-26,Darkling Room,,73185.0
76561198035548591,2015-04-01,Simon Roth,,49473.0
76561198068765460,2016-05-05,Studio V5,,73210.0
BarretaJrs,2015-04-15,Allgraf,,110600.0
Gborges,2015-11-25,Harvester Games,,200080.0
lukeyturley,2014-07-24,D-Pad Studio,,200440.0
SergeantBash111,2015-05-04,Awesome Games Studio,,111400.0
76561197980751730,2014-08-10,Illwinter Game Design,,57923.0
76561198071872532,2014-07-23,Clickteam,,48220.0
PolygonCloud,2014-02-06,Upper Byte,,9420.0
ZUERA12,2014-06-23,Crescent Moon Games,,113200.0
76561198083661294,2014-12-21,Agharta Studio,,90208.0
76561198043660058,2013-02-24,SeeThrough Studios,,200230.0
76561198095142204,2015-11-24,WildTangent,,9350.0
BOB_200,2015-02-18,2DArray,,901776.0
76561198070735033,2015-08-05,Dreamatrix,,201100.0
76561198018560501,2014-09-12,Netcore Games,,80202.0
76561198069458790,2015-11-02,"The Collective,General Arcade",,80204.0
76561198010642927,2015-08-19,OVERKILL - a Starbreeze Studio.,,34842.0
76561198051148175,2016-08-17,Spicyhorse,,95900.0
76561198047208452,2014-08-11,BrainDistrict,,80207.0
bcott,2012-10-16,Spicy Horse Games,,45770.0
rangi92,2014-06-14,Mindware Studios,,18080.0
generalale,2016-04-01,Interdimensional Games Inc,,200670.0
76561198027831921,2015-07-11,Messhof,,108210.0
76561197992830435,2013-11-14,"Hassey Enterprises, Inc.",,65231.0
brendoboy,2016-06-05,Yakiniku Banzai,,115100.0
76561198071234254,2015-01-18,Ubisoft Sofia,,47930.0
76561198165870150,2014-01-31,Winter Wolves,,41816.0
76561198083049918,2014-02-14,Arc System Works,,201480.0
76561198072652548,2015-01-20,Rage Software,,200910.0
76561197988934555,2010-12-19,"THQ Nordic,Mind Over Matter Studios",,200130.0
Infixation,2015-10-19,Sumom Games,,201490.0
76561198071162228,2015-09-25,Alan Edwardes,,65610.0
brodo764,2015-10-24,New World Interactive,,43190.0
76561198047304525,2014-11-26,Xiotex Studios Ltd,,102622.0
76561198068855162,2014-09-18,Ultra Runaway Games,,39270.0
76561197998217937,2016-04-09,Xiotex Studios,,24200.0
76561197994969639,2015-10-02,"Elias Viglione,Jussi Kukkonen",,55370.0
76561198200015694,2016-01-29,Avidly Wild Games,,57696.0
76561198064016444,2013-02-25,Jason Rohrer,,71340.0
minecraft123,2016-06-30,Mighty Rabbit Studios,,202670.0
76561197960694096,2014-09-21,Oxide Games,,102623.0
JuanManSnipez,2011-02-22,BumpkinBrothers,,115300.0
Ben_Andy,2010-12-20,Revultive Games,,110800.0
Bennysaputra,2012-02-01,grapefrukt games,,110810.0
76561198067021476,2014-09-01,Senscape,,64016.0
76561198190487725,2015-12-06,Young Horses,,94203.0
76561198045071942,2015-07-14,"Dugan,Gabor,Electric Cafe",,94202.0
76561198027081791,2016-04-25,Squid In A Box Ltd,,202520.0
Bhappiikhat,2015-09-28,Power Up Audio,,202523.0
76561198027046431,2013-12-19,Origin8,,202521.0
76561198087471896,2016-04-03,"Culture Attack Studio,Tyler Doak",,61310.0
76561198082863312,2015-12-07,Idea Factory,,73092.0
76561198063323473,2015-08-11,GTGD,,91100.0
Ahahahahahahahahahahahahahahaha,2016-02-15,Akella,,73091.0
BITCHPLESE,2016-07-17,Limasse Five,,34345.0
Too_1337,2013-11-10,Milepost Simulations,,201272.0
76561198069143001,2014-02-02,Krillbite Studio,,73058.0
76561198074755143,2014-09-16,Basilisk Games,,25812.0
limabeansaregross,2014-01-25,Popcannibal,,25811.0
ChunkyAsCharged,2013-06-01,"SNK CORPORATION,DotEmu",,46350.0
76561198075175410,2013-12-21,Doppler Interactive,,200880.0
76561198045214274,2015-11-04,Shining Rock Software LLC,,202200.0
kinglemon1222,2015-09-08,Treasure,,24083.0
76561198050404009,2016-02-06,Matthew Brown,,113400.0
76561198030636321,2014-04-19,Screaming Bee,,80340.0
76561198007342405,2014-02-15,"Damian Sommer,Emily Carroll",,200870.0
IJustWantedToTalk,2014-07-12,NAMCO BANDAI Studio Inc.,,64017.0
76561198081885254,2012-10-28,Matt Roszak,,35429.0
76561198034643189,2013-02-07,Last Dimension,,201510.0
LlamasInNigjamas,2015-02-09,MercurySteam,,201877.0
mavros88,2015-01-11,Nomad Games,,203700.0
76561198048370750,2015-12-08,Snowed In Studios,,57695.0
76561198035363871,2015-07-08,3000AD,,23530.0
76561198080148967,2014-12-31,BANDAI NAMCO Studio Inc.,,49475.0
Hummingsenpai,2016-03-15,Squinkifer Productions,,55344.0
bioturdz,2014-07-25,Squinky and the Squinkettes,,55341.0
76561198018845815,2016-08-30,"Daedalic Entertainment,Irresponsible Games",,98820.0
CHAAANG,2013-11-11,Matt Thorson,,55340.0
76561198056980314,2014-03-01,Burian Media Enterprises,,49337.0
76561198077586769,2016-06-10,"International Games System, Co., LTD.",,55343.0
76561198043296029,2015-04-22,Cloud 9 Studio,,91616.0
76561198048737111,2015-10-30,ComiPo! LLP,,201310.0
bitmat,2014-10-30,Tortuga Team,,35720.0
76561198030806320,2013-08-27,Thomas Bowker,,204381.0
76561198028483487,2014-11-22,Sherman3D,,204010.0
Ghoster09,2014-12-02,Vlambeer,,111403.0
76561198081496844,2014-04-18,bitSmith Games,,203990.0
180577,2016-04-14,Doragon Entertainment,,204030.0
BlackHeart,2015-01-03,Coilworks,,200620.0
76561198105387448,2016-08-05,Rob Howland,,202452.0
76561198078725425,2015-12-16,Crystal Shard,,204380.0
Barridos,2014-11-25,Pyxel Arts,,55395.0
76561198053775195,2014-10-25,ZSK Progres s.c.,,200610.0
Blackhawk611,2015-04-30,Independent Arts Software,,55471.0
MRSALM0N,2014-12-03,"World-Loom,Nitreal",,55473.0
76561198090119638,2013-09-26,David Amador,,55472.0
76561198039778856,2013-08-07,Bongfish GmbH,,55470.0
76561198035782795,2013-07-19,Creative Assembly,,55347.0
76561198077278011,2014-12-10,Tragnarion Studios,,23553.0
76561197988863895,2015-12-09,Cranberry Production,,23552.0
76561198077116471,2013-01-23,Eversim,,23551.0
76561198007478325,2014-02-17,Artifex Mundi,,200890.0
76561197988976770,2014-08-30,Jarhead Games,,200860.0
76561198042728201,2013-09-12,Nikita,,23550.0
76561198171166530,2016-03-29,K-D Lab,,200390.0
hbk1462,2015-05-27,CrioLand,,65244.0
76561198088724903,2016-07-25,Plastic Reality Technologies,,24480.0
BurntBlizzardZ,2016-01-13,WZOGI,,24488.0
blocks477,2016-07-13,Apeiron,,204340.0
76561198044500343,2015-03-06,Nemoria Entertainment,,203510.0
76561198057521157,2016-07-11,Opus,,9900.0
76561198053766465,2016-08-25,DigiFX Interactive,,204386.0
76561198083368833,2013-07-18,"Vanguard Games,343 Industries",,204385.0
76561198057389499,2014-01-24,XGen Studios,,57740.0
FHK,2014-02-25,Leadwerks Software,,204390.0
76561198082282442,2014-11-13,Frozen Yak Entertainment,,42968.0
Blue333,2016-04-13,Gamebell Studio,,105800.0
76561198030735076,2015-04-08,TML-Studios,,105802.0
Bluegills,2014-01-17,"Stephane Valverde,Leslie Valverde",,111100.0
76561197970931849,2015-11-14,Inmatrix LTD,,203210.0
