,item_id,sentiment_analysis
1912,221100,1
1913,344760,1
1914,208580,2
1915,32370,2
1916,304050,1
1917,301520,2
1918,201790,2
1919,8930,1
1920,218620,1
1921,247000,2
1922,221100,1
1923,238320,1
1924,335330,1
1925,313740,1
1926,440,2
1927,383150,2
1928,351290,1
1929,288160,2
1930,273350,1
1931,360740,2
1932,214490,2
1933,40100,0
1934,221100,1
1935,271590,0
1936,346010,2
1937,422970,2
1938,25010,1
1939,496920,1
1940,357330,1
1941,440,1
1942,570,2
1943,261640,1
1944,244850,2
1945,319630,2
1946,49520,1
1947,268500,1
1948,206190,2
1949,266510,2
1950,313120,1
1951,102500,2
1952,34870,1
1953,230410,2
1954,72850,1
1955,321980,1
1956,342300,2
1957,208090,1
1958,242760,2
1959,242920,2
1960,367500,1
1961,225600,2
1962,107900,2
1963,224540,0
1964,24240,2
1965,24720,2
1966,222940,2
1967,570,1
1968,35720,2
1969,206440,2
1970,730,0
1971,72850,0
1972,203160,1
1973,323370,1
1974,236110,2
1975,346110,2
1976,730,1
1977,287290,1
1978,209000,0
1979,550,2
1980,44350,0
1981,241540,1
1982,4000,1
1983,218620,0
1984,252950,2
1985,4000,2
1986,209160,2
1987,730,0
1988,35140,2
1989,363970,2
1990,236850,1
1991,8930,2
1992,304930,1
1993,65980,0
1994,252490,0
1995,291550,2
1996,244850,2
1997,630,2
1998,243000,1
1999,730,1
2000,218620,1
2001,34330,1
2002,387990,1
2003,367240,1
2004,234190,0
2005,35450,1
2006,570,0
2007,730,0
2008,201810,0
2009,570,2
2010,48700,1
2011,212500,1
2012,47410,2
2013,212180,2
2014,550,2
2015,200710,1
2016,440,2
2017,65800,2
2018,4000,2
2019,330840,1
2020,243870,1
2021,252950,1
2022,218620,2
2023,330210,0
2024,390670,1
2025,365810,1
2026,271590,2
2027,236390,2
2028,230410,1
2029,440,1
2030,72850,0
2031,232090,1
2032,730,2
2033,207250,2
2034,38240,2
2035,200210,2
2036,313340,0
2037,730,1
2038,65800,0
2039,223710,0
2040,1250,0
2041,48700,2
2042,218230,0
2043,8930,1
2044,238430,2
2045,252490,2
2046,730,2
2047,550,1
2048,221380,1
2049,730,1
2050,319510,1
2051,200260,0
2052,440,2
2053,226320,0
2054,238460,0
2055,45760,0
2056,24200,2
2057,335240,0
2058,219640,1
2059,200210,1
2060,570,1
2061,570,2
2062,230410,0
2063,322170,2
2064,325610,2
2065,295110,1
2066,10500,1
2067,447820,1
2068,22340,2
2069,231430,2
2070,20510,2
2071,227940,2
2072,39000,0
2073,234190,1
2074,211820,1
2075,205950,1
2076,248610,0
2077,215530,2
2078,205100,1
2079,35450,2
2080,238320,2
2081,13570,0
2082,211400,2
2083,236430,2
2084,346110,2
2085,463390,2
2086,281050,2
2087,386070,1
2088,230410,2
2089,9480,2
2090,4000,2
2091,211420,1
2092,214950,0
2093,222750,0
2094,391460,1
2095,33930,2
2096,227940,2
2097,346110,1
2098,436110,0
2099,22370,2
2100,220780,2
2101,570,2
2102,224260,2
2103,440,1
2104,273350,1
2105,8930,2
2106,333930,1
2107,239660,2
2108,230290,1
2109,248570,1
2110,319630,1
2111,4000,2
2112,730,2
2113,227160,1
2114,301520,2
2115,333950,0
2116,730,1
2117,35450,2
2118,220240,0
2119,235460,2
2120,238460,2
2121,211420,2
2122,236390,2
2123,462930,0
2124,250900,2
2125,435030,2
2126,304930,1
2127,730,2
2128,49520,0
2129,730,2
2130,730,1
2131,222880,2
2132,218230,2
2133,205100,2
2134,550,2
2135,271590,1
2136,230410,1
2137,1900,1
2138,235540,1
2139,374570,2
2140,224600,2
2141,236390,0
2142,214950,0
2143,224260,1
2144,299740,1
2145,286160,0
2146,253710,0
2147,253430,1
2148,387440,1
2149,218620,2
2150,433340,1
2151,339800,1
2152,24240,2
2153,1250,2
2154,206210,1
2155,289950,0
2156,214490,1
2157,252490,0
2158,269210,2
2159,245550,2
2160,249870,2
2161,363970,2
2162,207620,2
2163,219740,2
2164,207610,2
2165,400,2
2166,220,2
2167,440,2
2168,211820,1
2169,301520,2
2170,1250,2
2171,212680,2
2172,730,1
2173,221100,0
2174,245170,1
2175,200510,2
2176,441050,2
2177,242860,1
2178,48700,2
2179,730,2
2180,570,1
2181,730,2
2182,397100,0
2183,550,1
2184,4000,2
2185,440,1
2186,275850,2
2187,271590,1
2188,346110,2
2189,7670,1
2190,105600,1
2191,550,2
2192,8870,1
2193,219890,1
2194,570,1
2195,437220,1
2196,218620,1
2197,730,1
2198,296470,2
2199,49520,2
2200,243870,2
2201,222880,2
2202,247910,1
2203,107410,2
2204,244930,2
2205,221100,2
2206,440,1
2207,730,2
2208,221100,0
2209,367500,0
2210,105600,1
2211,440,0
2212,440,1
2213,391540,1
2214,8930,1
2215,228380,1
2216,200710,1
2217,730,1
2218,262410,2
2219,440,1
2220,4000,1
2221,1840,2
2222,220,2
2223,730,2
2224,227940,2
2225,301520,2
2226,235360,2
2227,246420,0
2228,91700,1
2229,252950,1
2230,226980,2
2231,346900,1
2232,440,0
2233,252490,0
2234,295110,2
2235,264200,2
2236,242720,2
2237,33230,1
2238,222880,2
2239,282660,2
2240,222880,1
2241,262830,1
2242,250420,2
2243,220700,1
2244,218620,0
2245,389430,0
2246,570,2
2247,273350,1
2248,350080,2
2249,243870,0
2250,391460,2
2251,730,1
2252,730,1
2253,440,2
2254,218620,1
2255,394690,1
2256,570,1
2257,265930,2
2258,550,2
2259,440,1
2260,49520,1
2261,105600,0
2262,730,1
2263,4000,2
2264,218620,2
2265,211420,1
2266,346110,2
2267,274190,0
2268,4000,1
2269,418070,2
2270,204300,1
2271,206210,2
2272,304930,2
2273,219740,2
2274,105600,2
2275,359550,2
2276,730,2
2277,304930,2
2278,440,2
2279,359550,0
2280,222900,1
2281,209730,1
2282,384490,1
2283,440,2
2284,107410,1
2285,4000,1
2286,270370,2
2287,301970,1
2288,275700,2
2289,8190,2
2290,219150,2
2291,550,1
2292,730,1
2293,374570,1
2294,218620,2
2295,28050,0
2296,4000,2
2297,230410,0
2298,244850,2
2299,233250,2
2300,440,2
2301,6060,1
2302,4000,2
2303,13250,2
2304,253610,1
2305,391540,1
2306,17300,1
2307,310080,1
2308,360740,0
2309,1250,2
2310,382050,0
2311,290080,2
2312,330210,0
2313,64000,0
2314,4560,1
2315,730,2
2316,227680,1
2317,291550,1
2318,440,2
2319,346110,0
2320,236390,2
2321,346900,1
2322,270880,2
2323,271590,2
2324,369200,0
2325,244930,0
2326,204360,2
2327,440,2
2328,230050,1
2329,200210,0
2330,34900,0
2331,208090,1
2332,388520,0
2333,107410,2
2334,209160,1
2335,8970,0
2336,362890,1
2337,730,1
2338,384190,2
2339,200710,1
2340,275850,0
2341,403190,1
2342,730,0
2343,305620,1
2344,264710,1
2345,413150,2
2346,233290,1
2347,4000,1
2348,374320,0
2349,221910,1
2350,233250,2
2351,271290,0
2352,231430,1
2353,4560,2
2354,620,2
2355,6950,2
2356,13570,2
2357,301520,0
2358,394970,2
2359,265210,1
2360,202970,2
2361,302830,2
2362,223710,2
2363,265630,2
2364,72850,1
2365,236090,2
2366,570,2
2367,48800,2
2368,50130,1
2369,24670,2
2370,220200,2
2371,33900,2
2372,730,0
2373,289650,0
2374,730,2
2375,570,2
2376,259080,1
2377,212800,2
2378,730,2
2379,203140,0
2380,335240,0
2381,301520,2
2382,218620,0
2383,252490,2
2384,304240,0
2385,391540,2
2386,271590,2
2387,319510,2
2388,440,1
2389,10090,2
2390,730,1
2391,208090,2
2392,207610,1
2393,265630,0
2394,304930,1
2395,238960,2
2396,242720,2
2397,323370,2
2398,212500,2
2399,730,1
2400,72850,2
2401,33230,0
2402,440,2
2403,391540,1
2404,10150,1
2405,221640,1
2406,301520,2
2407,105600,2
2408,730,2
2409,218620,2
2410,304930,1
2411,730,0
2412,550,2
2413,22370,1
2414,273110,0
2415,570,1
2416,730,2
2417,8870,2
2418,10150,2
2419,205100,1
2420,252490,2
2421,55230,2
2422,230410,2
2423,730,2
2424,437220,1
2425,72850,1
2426,273350,2
2427,211820,2
2428,325610,2
2429,242860,1
2430,212680,2
2431,322330,1
2432,214560,1
2433,34900,2
2434,234140,0
2435,322500,2
2436,620,1
2437,230410,1
2438,333930,2
2439,730,0
2440,4000,1
2441,70300,2
2442,230410,2
2443,301520,2
2444,301520,1
2445,236390,2
2446,261640,1
2447,302830,1
2448,417860,2
2449,72850,2
2450,377160,1
2451,319630,0
2452,221100,1
2453,311210,0
2454,242800,0
2455,257080,2
2456,230270,1
2457,207140,2
2458,252950,2
2459,107410,0
2460,208650,0
2461,292030,1
2462,211420,0
2463,730,0
2464,269210,0
2465,105600,2
2466,209870,1
2467,218620,2
2468,440,0
2469,342560,2
2470,273350,1
2471,4920,2
2472,230190,2
2473,570,0
2474,212800,1
2475,65800,2
2476,39000,1
2477,232090,0
2478,230410,2
2479,227940,1
2480,250900,0
2481,212800,1
2482,323370,2
2483,221100,2
2484,440,1
2485,17390,2
2486,550,1
2487,261820,2
2488,221640,1
2489,4000,1
2490,240,1
2491,259080,2
2492,550,2
2493,315880,2
2494,620,2
2495,204360,2
2496,4000,2
2497,299420,0
2498,215470,1
2499,211820,1
2500,444090,1
2501,730,1
2502,401920,0
2503,346110,2
2504,4000,0
2505,258970,2
2506,305260,0
2507,304930,1
2508,262060,2
2509,107100,2
2510,730,2
2511,368740,1
2512,222880,1
2513,246620,1
2514,440,1
2515,730,2
2516,209080,2
2517,241600,1
2518,219740,2
2519,25000,2
2520,317360,2
2521,730,1
2522,233450,2
2523,22300,2
2524,12210,1
2525,219740,2
2526,238960,2
2527,8190,0
2528,304930,0
2529,550,1
2530,301200,2
2531,70000,2
2532,233720,2
2533,208090,2
2534,8930,2
2535,730,0
2536,440,1
2537,105600,2
2538,440,1
2539,220,0
2540,130,2
2541,12110,1
2542,570,1
2543,285440,1
2544,313740,2
2545,244850,2
2546,40400,2
2547,268650,1
2548,248570,1
2549,250600,2
2550,330830,2
2551,377160,2
2552,384190,2
2553,322330,2
2554,358150,2
2555,307780,2
2556,218620,2
2557,4000,2
2558,304050,1
2559,222880,1
2560,730,2
2561,211720,2
2562,440,0
2563,730,2
2564,570,0
2565,322170,0
2566,730,1
2567,271590,1
2568,252490,2
2569,220240,1
2570,206210,1
2571,35140,2
2572,49520,1
2573,240,2
2574,208480,1
2575,440,1
2576,302380,1
2577,440,2
2578,3910,2
2579,4000,1
2580,265630,2
2581,291480,0
2582,218470,0
2583,242720,1
2584,388090,2
2585,318220,1
2586,218620,0
2587,10090,2
2588,498240,2
2589,332350,1
2590,33930,2
2591,204360,2
2592,265930,2
2593,332800,2
2594,221100,1
2595,271590,1
2596,730,2
2597,346110,2
2598,440,1
2599,240,2
2600,252490,0
2601,56400,2
2602,301520,1
2603,357010,1
2604,218620,1
2605,8170,0
2606,730,1
2607,440,2
2608,302670,2
2609,236390,2
2610,440,2
2611,218620,1
2612,4000,2
2613,51100,2
2614,224260,2
2615,730,2
2616,330350,2
2617,44350,2
2618,3700,2
2619,315430,2
2620,293320,1
2621,300220,1
2622,363490,2
2623,412940,2
2624,730,2
2625,205100,2
2626,8190,1
2627,72850,2
2628,228960,1
2629,227580,2
2630,730,2
2631,252490,2
2632,55475,1
2633,730,1
2634,377160,1
2635,233250,1
2636,231430,1
2637,108600,1
2638,48700,2
2639,214190,0
2640,4000,2
2641,730,1
2642,55230,2
2643,730,2
2644,304930,1
2645,224540,1
2646,249130,1
2647,317400,1
2648,550,1
2649,1250,0
2650,248860,2
2651,250400,1
2652,282070,1
2653,312210,2
2654,22380,2
2655,274310,1
2656,241540,2
2657,440,1
2658,301520,1
2659,730,1
2660,386360,2
2661,286080,1
2662,105600,2
2663,238960,2
2664,570,2
2665,389870,0
2666,230410,2
2667,21090,2
2668,239140,2
2669,17520,2
2670,268420,1
2671,1250,2
2672,212500,2
2673,261760,2
2674,244850,2
2675,261030,1
2676,218620,2
2677,72850,1
2678,236850,1
2679,264360,1
2680,440,2
2681,293540,1
2682,305260,2
2683,298630,2
2684,224260,2
2685,222900,1
2686,332070,1
2687,223710,0
2688,80,0
2689,236450,2
2690,4000,2
2691,219740,2
2692,440,1
2693,317360,2
2694,224260,2
2695,205100,2
2696,11280,1
2697,346900,1
2698,417860,2
2699,49540,0
2700,220,1
2701,730,2
2702,330830,2
2703,107410,0
2704,730,2
2705,105600,2
2706,49520,1
2707,200510,1
2708,206190,1
2709,211820,1
2710,299360,0
2711,304930,2
2712,265930,1
2713,222900,2
2714,274190,1
2715,105600,2
2716,440,2
2717,230410,2
2718,570,1
2719,209000,0
2720,208090,2
2721,222880,1
2722,218620,1
2723,730,2
2724,221100,2
2725,209160,0
2726,209870,2
2727,301520,1
2728,225540,2
2729,417860,2
2730,299360,2
2731,8190,1
2732,220200,2
2733,221380,2
2734,33230,1
2735,570,2
2736,4550,2
2737,247240,1
2738,72850,1
2739,418070,1
2740,204300,2
2741,232090,1
2742,218620,0
2743,242760,2
2744,263440,1
2745,412332,2
2746,4000,2
2747,252490,2
2748,242760,1
2749,219740,1
2750,275850,0
2751,730,2
2752,346900,0
2753,730,2
2754,323370,2
2755,207140,2
2756,304930,2
2757,346900,2
2758,8870,2
2759,730,1
2760,730,2
2761,440,2
2762,730,1
2763,43160,1
2764,24960,2
2765,215670,1
2766,252490,2
2767,268750,1
2768,730,1
2769,44350,2
2770,6060,2
2771,105600,2
2772,440,2
2773,379720,1
2774,304050,1
2775,41300,2
2776,620,2
2777,105600,1
2778,730,1
2779,232810,2
2780,291410,2
2781,214950,1
2782,730,1
2783,4000,2
2784,55230,2
2785,339610,0
2786,222900,1
2787,207230,0
2788,730,2
2789,218620,0
2790,224260,2
2791,570,2
2792,335190,2
2793,224260,2
2794,730,2
2795,249130,2
2796,304930,1
2797,200210,1
2798,322330,2
2799,286160,0
2800,224480,2
2801,326480,1
2802,329950,1
2803,570,2
2804,4000,2
2805,550,2
2806,63380,2
2807,208090,2
2808,382490,2
2809,4000,2
2810,42719,2
2811,297000,2
2812,345820,1
2813,221380,2
2814,407530,1
2815,402570,2
2816,291550,1
2817,457197,2
2818,304930,0
2819,730,2
2820,275850,1
2821,219740,2
2822,222880,0
2823,261570,1
2824,226580,2
2825,42700,2
2826,282440,2
2827,304930,1
2828,2280,1
2829,50130,1
2830,38900,2
2831,212180,2
2832,1840,2
2833,7670,1
2834,252950,0
2835,250760,0
2836,440,1
2837,413150,1
2838,391540,2
2839,225840,1
2840,207170,2
2841,256410,0
2842,408740,1
2843,418070,2
2844,363970,0
2845,264140,2
2846,287980,2
2847,24010,1
2848,267600,2
2849,41800,2
2850,230290,2
2851,218620,1
2852,236370,2
2853,210770,2
2854,301520,2
2855,233250,1
2856,312210,1
2857,427520,2
2858,570,1
2859,322330,2
2860,218620,2
2861,105600,2
2862,570,0
2863,211820,0
2864,440,2
2865,42680,2
2866,570,2
2867,304030,1
2868,4000,2
2869,274940,1
2870,6880,1
2871,218620,1
2872,8870,1
2873,284160,1
2874,318220,1
2875,301520,1
2876,279720,1
2877,322170,2
2878,570,2
2879,417860,1
2880,440,0
2881,570,0
2882,304930,2
2883,200210,1
2884,49520,0
2885,253710,0
2886,730,0
2887,295490,1
2888,264200,0
2889,35450,2
2890,730,0
2891,271290,2
2892,258180,0
2893,6910,2
2894,4000,2
2895,440,0
2896,377160,0
2897,214950,2
2898,252490,0
2899,242760,2
2900,47810,2
2901,105600,2
2902,33930,1
2903,253710,0
2904,227940,1
2905,346110,1
2906,299740,1
2907,393380,2
2908,113400,1
2909,232090,2
2910,8930,1
2911,9480,2
2912,281370,1
2913,2500,2
2914,250600,1
2915,223470,0
2916,55230,2
2917,730,2
2918,440,2
2919,730,2
2920,550,1
2921,295110,2
2922,252490,2
2923,218620,1
2924,12750,2
2925,4000,1
2926,730,0
2927,224540,1
2928,250420,0
2929,252330,0
2930,223710,0
2931,313340,0
2932,570,2
2933,4000,2
2934,230410,2
2935,209870,1
2936,301640,1
2937,323470,1
2938,261110,2
2939,311210,1
2940,366844,2
2941,429570,0
2942,449800,0
2943,4000,1
2944,253770,0
2945,8930,2
2946,99900,1
2947,417860,1
2948,204300,2
2949,4000,0
2950,440,1
2951,424280,1
2952,224540,0
2953,255710,2
2954,304930,2
2955,233840,1
2956,285900,0
2957,730,2
2958,323610,2
2959,227300,2
2960,107410,2
2961,49520,2
2962,730,1
2963,252490,1
2964,222900,0
2965,24960,2
2966,209870,2
2967,440,0
2968,201810,1
2969,362890,0
2970,203160,2
2971,226700,1
2972,208090,2
2973,440,2
2974,224260,2
2975,261180,2
2976,570,2
2977,730,2
2978,207140,1
2979,252950,1
2980,339800,2
2981,204372,2
2982,72850,2
2983,250900,1
2984,730,1
2985,208650,1
2986,200260,2
2987,239030,1
2988,213670,2
2989,363970,1
2990,202970,2
2991,45760,2
2992,249130,2
2993,266390,2
2994,386360,1
2995,47890,2
2996,730,1
2997,730,1
2998,402020,0
2999,264710,1
3000,214190,2
3001,291480,2
3002,252490,1
3003,204360,2
3004,550,0
3005,17410,2
3006,105600,2
3007,330710,2
3008,242760,0
3009,115320,1
3010,49520,2
3011,730,0
3012,395910,2
3013,270090,1
3014,259080,2
3015,440,2
3016,570,2
3017,221640,1
3018,4000,2
3019,207230,0
3020,221100,2
3021,236090,2
3022,11420,1
3023,218230,2
3024,248570,1
3025,107410,2
3026,219640,1
3027,7520,0
3028,17710,1
3029,220200,2
3030,440,1
3031,297810,1
3032,213670,2
3033,105600,1
3034,427730,1
3035,226700,0
3036,330830,2
3037,570,2
3038,233720,1
3039,252490,2
3040,730,2
3041,222880,0
3042,48700,1
3043,221100,1
3044,730,1
3045,107410,1
3046,113400,1
3047,304930,2
3048,278910,2
3049,221100,2
3050,15620,0
3051,218620,2
3052,408990,2
3053,261570,1
3054,550,1
3055,252490,1
3056,730,1
3057,224540,0
3058,4000,2
3059,230410,1
3060,730,2
3061,210770,1
3062,291550,2
3063,218230,1
3064,243870,0
3065,359550,1
3066,65780,2
3067,244450,1
3068,4000,1
3069,730,2
3070,261820,2
3071,730,0
3072,219740,1
3073,316010,1
3074,252490,2
3075,255710,1
3076,304930,2
3077,220240,2
3078,47810,0
3079,219640,1
3080,730,2
3081,331470,2
3082,303390,0
3083,370100,0
3084,250180,2
3085,105600,2
3086,221100,1
3087,4000,1
3088,730,0
3089,244850,0
3090,250340,1
3091,206440,0
3092,99900,1
3093,105600,2
3094,252490,1
3095,295110,0
3096,274190,2
3097,1250,1
3098,570,1
3099,236110,2
3100,221680,1
3101,298110,1
3102,570,1
3103,332310,1
3104,227940,1
3105,48720,2
3106,384300,2
3107,379720,2
3108,1250,2
3109,232090,0
3110,10090,1
3111,550,2
3112,9050,2
3113,298240,2
3114,212680,2
3115,200260,1
3116,236370,2
3117,239220,2
3118,49520,2
3119,8190,2
3120,202170,2
3121,295110,2
3122,201210,2
3123,218230,2
3124,227700,1
3125,263440,1
3126,570,2
3127,393380,0
3128,440,2
3129,4000,1
3130,212500,1
3131,212680,2
3132,234310,1
3133,225140,0
3134,4000,2
3135,211820,2
3136,322330,0
3137,221380,2
3138,730,2
3139,391540,2
3140,249050,1
3141,364323,2
3142,461244,2
3143,8870,2
3144,570,1
3145,208090,2
3146,244870,1
3147,220,2
3148,302380,0
3149,304930,1
3150,256290,2
3151,203810,2
3152,8500,2
3153,440,2
3154,221100,1
3155,221100,0
3156,391540,2
3157,245280,1
3158,241600,2
3159,72850,2
3160,346110,1
3161,202970,2
3162,42680,2
3163,105600,1
3164,346010,0
3165,225540,2
3166,440,1
3167,218620,2
3168,233450,1
3169,730,2
3170,295110,2
3171,4000,2
3172,1250,1
3173,394230,1
3174,250340,0
3175,435870,2
3176,218620,2
3177,105600,2
3178,221100,1
3179,107410,2
3180,252490,2
3181,283290,1
3182,304930,1
3183,440,2
3184,323140,2
3185,340170,2
3186,374320,1
3187,300550,1
3188,220200,2
3189,346110,2
3190,25000,2
3191,434570,1
3192,223710,1
3193,96100,1
3194,34900,1
3195,218230,2
3196,230410,2
3197,261030,1
3198,209340,2
3199,275850,0
3200,330830,2
3201,21100,2
3202,72850,2
3203,570,2
3204,224260,0
3205,265930,2
3206,9460,1
3207,258180,1
3208,247730,1
3209,218620,2
3210,48705,2
3211,363360,2
3212,230290,2
3213,331500,2
3214,440,2
3215,301520,1
3216,730,2
3217,1250,1
3218,230410,1
3219,49520,1
3220,4000,1
3221,200210,2
3222,319510,1
3223,218620,0
3224,730,2
3225,218230,0
3226,730,2
3227,220200,1
3228,730,1
3229,273110,2
3230,440,2
3231,200260,2
3232,440,0
3233,244850,1
3234,42960,2
3235,248570,1
3236,105600,2
3237,365590,1
3238,252490,1
3239,13140,2
3240,730,1
3241,263280,2
3242,3260,0
3243,444560,2
3244,227320,1
3245,4920,2
3246,218620,1
3247,4700,2
3248,389430,1
3249,107410,1
3250,6000,1
3251,19830,2
3252,42910,1
3253,620,2
3254,24740,2
3255,730,1
3256,440,1
3257,218230,2
3258,65930,0
3259,304930,1
3260,550,1
3261,730,2
3262,301520,1
3263,377160,2
3264,346110,2
3265,440,2
3266,11020,2
3267,305620,2
3268,377160,2
3269,327890,0
3270,4700,2
3271,72850,2
3272,346110,2
3273,220,2
3274,292030,2
3275,70,1
3276,20920,2
3277,304930,1
3278,252490,2
3279,238960,1
3280,346900,2
3281,219640,2
3282,208650,2
3283,233860,1
3284,570,1
3285,223470,1
3286,550,0
3287,212680,0
3288,233450,2
3289,570,0
3290,440,1
3291,262060,0
3292,236430,2
3293,13230,2
3294,105600,2
3295,332800,1
3296,1840,1
3297,304930,1
3298,214950,2
3299,313120,1
3300,200510,2
3301,730,0
3302,271590,1
3303,246280,2
3304,255710,0
3305,313340,1
3306,550,2
3307,440,1
3308,35480,1
3309,107100,2
3310,304930,2
3311,381210,2
3312,72850,0
3313,252330,2
3314,8190,2
3315,570,2
3316,10180,2
3317,440,2
3318,620,0
3319,346110,1
3320,72850,1
3321,8190,2
3322,200210,2
3323,730,2
3324,221100,2
3325,730,1
3326,427250,1
3327,497850,1
3328,4000,1
3329,208480,1
3330,550,1
3331,4000,2
3332,423880,1
3333,417860,2
3334,252490,2
3335,48110,2
3336,730,0
3337,440,1
3338,550,0
3339,240,2
3340,220,0
3341,252490,0
3342,222880,2
3343,500,2
3344,730,2
3345,243470,2
3346,251570,2
3347,239660,0
3348,304930,1
3349,108600,2
3350,6860,2
3351,105600,1
3352,550,2
3353,212680,1
3354,219830,2
3355,730,0
3356,304930,2
3357,4000,0
3358,226700,1
3359,25830,1
3360,570,1
3361,15620,2
3362,4000,1
3363,205350,2
3364,200710,2
3365,203160,2
3366,49520,2
3367,219150,2
3368,4000,0
3369,209870,0
3370,440,1
3371,304930,1
3372,99900,1
3373,227940,1
3374,317110,0
3375,34900,1
3376,242860,2
3377,550,2
3378,113200,1
3379,105600,1
3380,570,2
3381,238960,2
3382,364360,1
3383,251570,1
3384,238960,2
3385,273350,2
3386,105600,2
3387,72850,0
3388,91310,1
3389,248310,2
3390,8930,1
3391,220,0
3392,224260,1
3393,24240,0
3394,39000,0
3395,250260,1
3396,342560,1
3397,8170,2
3398,237990,2
3399,94400,2
3400,730,1
3401,440,2
3402,226700,1
3403,359800,2
3404,239220,1
3405,109600,2
3406,730,0
3407,291480,2
3408,48700,1
3409,209870,1
3410,295110,0
3411,221100,2
3412,431770,1
3413,221100,2
3414,221100,0
3415,383150,2
3416,265890,1
3417,443580,2
3418,395520,1
3419,367670,2
3420,252490,1
3421,200210,1
3422,550,2
3423,304930,2
3424,24240,1
3425,225600,2
3426,6060,1
3427,234670,2
3428,570,2
3429,245176,1
3430,230410,1
3431,221100,1
3432,247910,0
3433,72850,0
3434,212480,2
3435,71340,1
3436,6060,2
3437,211600,2
3438,418340,1
3439,238090,2
3440,6910,1
3441,230190,1
3442,24240,2
3443,203650,2
3444,42910,2
3445,98400,2
3446,105600,2
3447,221100,2
3448,387970,1
3449,48700,2
3450,220200,2
3451,302380,2
3452,329950,1
3453,250900,1
3454,425220,2
3455,391540,2
3456,329440,1
3457,24670,2
3458,4000,1
3459,105600,1
3460,315660,2
3461,24010,2
3462,304930,1
3463,250340,1
3464,306370,1
3465,218620,2
3466,236430,0
3467,248820,1
3468,304410,1
3469,311210,1
3470,221100,2
3471,107410,2
3472,4000,1
3473,10500,1
3474,72850,2
3475,57740,1
3476,315430,1
3477,377160,2
3478,222750,0
3479,236850,1
3480,203770,2
